,order_id,product_id,Sales,Quantity,Discount,Profit
3383,CA-2012-130659,FUR-CH-10003535,384.174,7,0.1,29.8802
3384,CA-2012-130659,TEC-PH-10004586,1799.75,5,0.0,539.925
3385,CA-2014-148404,OFF-ST-10003208,580.672,4,0.2,65.3256
3386,CA-2014-148404,OFF-FA-10003112,18.936,3,0.2,5.9175
3387,CA-2014-148404,TEC-PH-10004447,222.384,2,0.2,16.6788
3388,CA-2014-148404,OFF-BI-10002854,50.454,6,0.7,-33.636
3389,CA-2014-148404,FUR-TA-10001039,154.764,3,0.4,-36.1116
3390,CA-2014-101077,OFF-PA-10004239,6.848,2,0.2,2.14
3391,CA-2011-166471,TEC-PH-10001530,1091.168,4,0.2,68.198
3392,CA-2011-166471,TEC-PH-10000038,219.168,2,0.2,-43.8336
3393,CA-2011-105340,OFF-BI-10001765,6.928,1,0.8,-11.0848
3394,US-2014-131583,OFF-PA-10000380,40.032,6,0.2,15.012
3395,US-2014-148362,OFF-ST-10001128,443.92,4,0.0,13.3176
3396,US-2014-148362,OFF-BI-10003656,169.99,1,0.0,78.1954
3397,US-2014-148362,OFF-PA-10003441,25.92,4,0.0,12.4416
3398,CA-2011-102274,TEC-PH-10002923,36.99,1,0.0,9.9873
3399,CA-2011-102274,OFF-PA-10004359,629.1,6,0.0,301.968
3400,CA-2011-102274,OFF-ST-10001511,193.95,3,0.0,9.6975
3401,CA-2011-102274,OFF-AR-10002833,5.46,3,0.0,1.4742
3402,CA-2012-129700,FUR-FU-10001940,22.288,7,0.6,-8.9152
3403,CA-2014-168739,FUR-FU-10003919,65.424,4,0.6,-52.3392
3404,CA-2012-152527,OFF-ST-10003479,77.88,2,0.0,3.894
3405,US-2011-150119,FUR-CH-10002965,281.372,2,0.3,-12.0588
3406,US-2011-150119,FUR-CH-10002965,281.372,2,0.3,-12.0588
3407,US-2011-150119,OFF-BI-10000145,7.488,8,0.7,-5.2416
3408,US-2011-150119,FUR-FU-10002191,22.336,4,0.2,7.8176
3409,US-2014-150847,OFF-PA-10004451,10.368,2,0.2,3.6288
3410,CA-2013-100244,OFF-PA-10001471,65.79,9,0.0,30.2634
3411,CA-2013-100244,OFF-BI-10003656,271.984,2,0.2,88.3948
3412,CA-2013-100244,OFF-AR-10000940,11.76,4,0.0,3.1752
3413,CA-2013-100244,OFF-PA-10002319,77.52,2,0.0,37.9848
3414,CA-2013-100244,OFF-BI-10000977,48.64,2,0.2,15.808
3415,CA-2013-116540,OFF-FA-10002676,1.81,1,0.0,0.6516
3416,CA-2013-116540,OFF-BI-10004970,8.26,2,0.0,3.8822
3417,CA-2012-151841,OFF-AP-10003971,43.56,5,0.2,3.267
3418,CA-2012-151841,OFF-SU-10001574,5.84,2,0.2,0.73
3419,CA-2012-150791,FUR-CH-10000665,271.764,2,0.1,60.392
3420,CA-2013-134803,OFF-AP-10000891,262.24,2,0.0,78.672
3421,CA-2013-134803,OFF-PA-10003790,182.72,8,0.0,84.0512
3422,CA-2013-134803,TEC-AC-10002217,131.6,7,0.0,7.896
3423,CA-2013-134803,OFF-BI-10002215,22.72,4,0.2,7.384
3424,CA-2013-134803,TEC-MA-10001972,558.4,2,0.2,41.88
3425,CA-2012-153381,OFF-BI-10001525,15.24,4,0.0,6.858
3426,CA-2012-153381,FUR-CH-10000988,1408.1,10,0.0,394.268
3427,US-2014-111024,OFF-PA-10000174,32.896,4,0.2,11.1024
3428,US-2014-111024,FUR-TA-10002041,215.148,2,0.4,-103.9882
3429,US-2014-111024,OFF-PA-10002246,30.96,6,0.2,11.223
3430,CA-2014-148264,OFF-ST-10003327,29.79,3,0.0,8.6391
3431,CA-2014-148264,FUR-FU-10002703,128.9,2,0.0,15.468
3432,CA-2014-148264,OFF-PA-10003651,60.12,9,0.0,28.8576
3433,CA-2014-131212,OFF-BI-10001617,24.816,3,0.2,8.3754
3434,CA-2014-131212,OFF-BI-10000145,14.976,6,0.2,5.4288
3435,US-2012-100531,OFF-BI-10001670,15.08,2,0.8,-22.62
3436,US-2012-100531,FUR-FU-10003849,24.288,3,0.6,-12.7512
3437,CA-2014-152583,FUR-FU-10003849,16.192,2,0.6,-8.5008
3438,CA-2014-152583,FUR-TA-10002041,251.006,2,0.3,-68.1302
3439,CA-2014-152583,OFF-ST-10002214,54.192,6,0.2,4.0644
3440,CA-2012-144099,OFF-BI-10001078,4.304,1,0.2,1.5602
3441,CA-2011-158337,OFF-PA-10002137,108.92,14,0.0,49.014
3442,CA-2014-168858,OFF-EN-10001415,16.74,3,0.0,8.37
3443,CA-2014-168858,OFF-AP-10003849,2504.74,7,0.0,626.185
3444,CA-2013-116344,OFF-ST-10001713,84.784,2,0.2,-16.9568
3445,CA-2012-131779,OFF-ST-10001505,29.9,5,0.0,5.083
3446,CA-2013-158869,OFF-PA-10000474,70.88,2,0.0,33.3136
3447,CA-2014-102554,OFF-AR-10001919,3.76,2,0.0,1.0904
3448,CA-2013-162614,OFF-BI-10004001,27.264,2,0.2,8.8608
3449,CA-2011-168592,OFF-AP-10004785,56.65,5,0.0,24.3595
3450,CA-2011-168592,OFF-ST-10002406,14.97,1,0.0,4.1916
3451,CA-2011-168592,OFF-FA-10002988,4.02,2,0.0,1.9698
3452,CA-2011-157609,TEC-PH-10002415,471.92,2,0.2,29.495
3453,CA-2012-153325,OFF-BI-10004236,58.72,4,0.0,27.0112
3454,CA-2012-153626,OFF-AR-10000657,5.16,3,0.2,0.8385
3455,CA-2013-166485,OFF-PA-10004996,16.496,2,0.2,5.5674
3456,CA-2014-136448,TEC-AC-10001109,71.976,3,0.2,19.7934
3457,CA-2014-136448,FUR-FU-10003832,22.512,3,0.2,2.2512
3458,CA-2014-136448,OFF-BI-10002393,3.444,2,0.7,-2.7552
3459,CA-2014-136448,OFF-BI-10001359,538.194,2,0.7,-412.6154
3460,CA-2014-136448,TEC-AC-10003628,47.984,2,0.2,14.3952
3461,CA-2014-114258,TEC-PH-10003012,492.768,4,0.2,55.4364
3462,CA-2012-152611,OFF-AR-10003903,286.79,7,0.0,74.5654
3463,CA-2013-165470,OFF-PA-10004675,5.08,1,0.2,1.651
3464,CA-2014-128699,TEC-AC-10001990,47.992,1,0.2,7.1988
3465,US-2012-147242,OFF-AP-10003842,61.96,2,0.0,16.1096
3466,US-2012-147242,FUR-BO-10004695,361.96,2,0.0,83.2508
3467,US-2012-147242,OFF-PA-10003039,278.82,9,0.0,125.469
3468,CA-2013-146143,FUR-FU-10002045,133.38,6,0.0,58.6872
3469,CA-2012-100888,OFF-PA-10001019,47.952,3,0.2,16.1838
3470,US-2013-150035,FUR-FU-10003724,16.74,2,0.0,4.3524
3471,CA-2014-122644,OFF-PA-10003673,10.848,2,0.2,3.5256
3472,CA-2014-122644,TEC-AC-10003614,18.544,2,0.2,3.0134
3473,CA-2014-111815,FUR-CH-10000785,180.98,1,0.0,47.0548
3474,CA-2014-111815,TEC-AC-10002926,99.98,2,0.0,42.9914
3475,CA-2013-144911,TEC-AC-10004633,34.95,5,0.0,15.378
3476,CA-2013-144911,OFF-BI-10000977,152.0,5,0.0,69.92
3477,CA-2011-143385,TEC-AC-10001635,92.52,9,0.0,18.504
3478,CA-2013-131289,OFF-AR-10003056,8.56,2,0.0,2.4824
3479,CA-2013-131289,OFF-PA-10003363,45.36,7,0.0,21.7728
3480,CA-2013-131289,FUR-TA-10003954,1421.664,6,0.2,-195.4788
3481,CA-2011-124023,FUR-FU-10004415,8.96,2,0.0,2.7776
3482,CA-2011-124688,TEC-PH-10000455,579.95,5,0.0,168.1855
3483,CA-2011-124688,FUR-FU-10002456,29.12,4,0.0,12.5216
3484,CA-2011-124688,FUR-TA-10003569,1202.94,3,0.0,300.735
3485,CA-2013-151169,OFF-BI-10002813,7.92,4,0.0,3.564
3486,US-2013-134761,TEC-PH-10002890,36.192,1,0.2,2.7144
3487,CA-2014-120705,OFF-ST-10001522,147.184,2,0.2,-29.4368
3488,CA-2012-157322,FUR-CH-10004086,408.422,2,0.3,-5.8346
3489,CA-2012-157322,FUR-CH-10003774,382.116,6,0.3,-92.7996
3490,CA-2012-157322,OFF-ST-10004507,68.6,5,0.2,6.0025
3491,CA-2012-157322,OFF-ST-10003208,435.504,3,0.2,48.9942
3492,CA-2012-157322,OFF-PA-10000659,11.168,2,0.2,3.7692
3493,CA-2014-142034,TEC-AC-10002305,72.0,4,0.0,12.96
3494,CA-2014-142034,TEC-AC-10000990,655.9,5,0.0,275.478
3495,CA-2014-142034,FUR-CH-10000665,603.92,4,0.0,181.176
3496,CA-2013-107328,FUR-TA-10001932,513.024,2,0.2,12.8256
3497,CA-2013-107328,OFF-AP-10004487,487.92,6,0.0,136.6176
3498,CA-2013-107328,OFF-BI-10002160,15.24,5,0.2,5.334
3499,CA-2013-108616,TEC-AC-10000420,209.97,3,0.0,71.3898
3500,CA-2013-108616,OFF-BI-10001989,62.94,3,0.0,30.2112
3501,CA-2013-108616,OFF-AR-10001149,25.92,9,0.0,7.776
3502,CA-2014-125115,OFF-PA-10004101,10.368,2,0.2,3.6288
3503,CA-2014-125115,TEC-AC-10001714,95.736,3,0.2,20.3439
3504,CA-2013-150945,OFF-ST-10003716,900.08,4,0.0,117.0104
3505,CA-2011-166863,TEC-PH-10000369,201.584,2,0.2,20.1584
3506,CA-2011-166863,OFF-BI-10000756,3.392,4,0.8,-5.088
3507,CA-2011-166863,FUR-BO-10001608,193.0656,4,0.32,-19.8744
3508,CA-2011-166863,OFF-PA-10001166,15.552,3,0.2,5.4432
3509,CA-2011-166863,OFF-PA-10000587,11.648,2,0.2,4.0768
3510,CA-2011-166863,TEC-MA-10001972,418.8,2,0.4,-97.72
3511,CA-2011-166863,OFF-ST-10004123,509.488,7,0.2,-127.372
3512,CA-2014-140326,FUR-BO-10000112,825.174,9,0.3,-117.882
3513,CA-2014-140326,OFF-PA-10004041,17.76,3,0.2,5.55
3514,CA-2014-140326,OFF-AR-10001149,6.912,3,0.2,0.864
3515,CA-2013-168536,TEC-AC-10002323,66.3,3,0.0,8.619
3516,US-2013-113649,OFF-PA-10000130,30.816,9,0.2,9.63
3517,US-2013-113649,TEC-PH-10002350,44.784,2,0.2,4.4784
3518,US-2013-113649,OFF-AP-10002518,569.536,4,0.2,64.0728
3519,CA-2012-124975,FUR-TA-10002645,796.425,7,0.5,-525.6405
3520,CA-2012-168767,OFF-BI-10000773,12.832,2,0.2,4.3308
3521,CA-2013-114482,OFF-PA-10003845,40.46,7,0.0,19.8254
3522,CA-2013-114482,TEC-PH-10001580,404.94,3,0.0,109.3338
3523,CA-2013-137673,TEC-AC-10002345,116.0,8,0.0,29.0
3524,CA-2013-132731,TEC-PH-10004120,657.552,6,0.2,49.3164
3525,CA-2014-148922,TEC-AC-10001838,599.97,3,0.0,257.9871
3526,CA-2014-148922,TEC-PH-10000148,38.97,3,0.0,0.7794
3527,CA-2014-148922,OFF-BI-10003476,45.84,8,0.0,22.0032
3528,CA-2013-130680,TEC-PH-10004833,38.24,4,0.2,-9.56
3529,CA-2012-141145,TEC-AC-10001465,87.168,3,0.2,10.896
3530,US-2013-152835,OFF-AR-10003056,21.4,5,0.0,6.206
3531,CA-2013-155565,OFF-SU-10001218,54.9,5,0.0,15.372
3532,CA-2011-110849,TEC-MA-10002859,287.968,4,0.2,97.1892
3533,CA-2011-110849,OFF-AR-10002375,13.12,4,0.0,3.8048
3534,CA-2011-110849,OFF-AR-10000657,10.75,5,0.0,3.5475
3535,CA-2011-110849,OFF-FA-10000134,11.62,2,0.0,3.6022
3536,CA-2013-145842,OFF-ST-10000419,40.74,3,0.0,0.4074
3537,CA-2011-158771,OFF-ST-10000107,83.25,3,0.0,14.985
3538,CA-2011-158771,OFF-LA-10001641,9.45,3,0.0,4.536
3539,CA-2011-158771,OFF-LA-10003121,20.65,5,0.0,9.499
3540,CA-2011-158771,OFF-PA-10002689,45.36,7,0.0,21.7728
3541,CA-2013-157511,FUR-FU-10002107,5.352,3,0.2,1.6056
3542,CA-2013-157511,FUR-CH-10002647,99.372,2,0.3,-7.098
3543,CA-2013-157511,OFF-AR-10002257,2.672,1,0.2,0.3674
3544,CA-2014-121216,OFF-PA-10004519,28.672,8,0.2,10.3936
3545,CA-2014-121216,OFF-AP-10001947,29.312,8,0.8,-74.7456
3546,CA-2014-155292,OFF-ST-10004963,105.98,7,0.0,4.2392
3547,CA-2014-155292,OFF-SU-10002573,35.06,2,0.0,10.518
3548,CA-2014-155292,FUR-CH-10000553,33.94,1,0.0,9.1638
3549,CA-2014-155292,OFF-LA-10001982,30.0,8,0.0,14.4
3550,CA-2013-152555,OFF-PA-10001295,45.528,3,0.2,15.9348
3551,CA-2013-152555,FUR-CH-10002965,844.116,6,0.3,-36.1764
3552,CA-2013-152555,TEC-PH-10001254,812.736,8,0.2,60.9552
3553,CA-2014-107832,OFF-BI-10001658,7.476,1,0.7,-5.9808
3554,CA-2011-120838,OFF-ST-10000585,330.4,2,0.0,85.904
3555,CA-2011-120838,TEC-PH-10003484,604.752,6,0.2,37.797
3556,CA-2014-118542,OFF-PA-10004735,45.36,7,0.0,21.7728
3557,CA-2014-118542,OFF-BI-10003429,10.128,2,0.2,3.6714
3558,CA-2014-152737,OFF-BI-10002982,21.792,4,0.2,7.6272
3559,CA-2014-152737,TEC-AC-10004975,439.8,4,0.0,145.134
3560,CA-2014-109757,OFF-AR-10002335,8.256,4,0.2,0.6192
3561,CA-2014-109757,OFF-BI-10004001,25.56,5,0.7,-20.448
3562,CA-2014-109757,OFF-BI-10001634,4.368,2,0.7,-3.0576
3563,CA-2014-109757,OFF-PA-10000007,11.52,4,0.2,3.744
3564,CA-2013-130029,OFF-PA-10000552,12.96,2,0.0,6.2208
3565,CA-2013-130029,OFF-FA-10001135,3.96,2,0.0,0.0792
3566,CA-2014-103877,OFF-BI-10003650,1577.94,3,0.0,757.4112
3567,CA-2013-137176,FUR-FU-10003832,15.008,4,0.6,-12.0064
3568,CA-2014-168109,TEC-AC-10003628,59.98,2,0.0,26.3912
3569,CA-2014-168109,TEC-MA-10001148,2395.2,6,0.2,209.58
3570,CA-2014-168109,TEC-AC-10002049,1687.8,4,0.0,742.632
3571,CA-2014-168109,TEC-PH-10000702,7.992,1,0.2,2.6973
3572,US-2014-126081,OFF-PA-10003953,5.184,1,0.2,1.8144
3573,CA-2014-117023,OFF-AR-10003602,11.68,2,0.0,5.4896
3574,CA-2014-117023,OFF-AR-10004062,104.8,10,0.0,26.2
3575,CA-2012-143532,OFF-PA-10001560,14.496,3,0.2,4.8924
3576,CA-2013-103163,OFF-BI-10003305,4.784,1,0.2,1.5548
3577,CA-2013-103163,OFF-PA-10004000,4.73,1,0.0,2.3177
3578,CA-2013-104157,OFF-ST-10000321,7.89,1,0.0,0.3156
3579,CA-2013-104157,OFF-PA-10004665,65.5,5,0.0,32.095
3580,CA-2013-104157,FUR-TA-10004915,2430.08,8,0.0,388.8128
3581,CA-2014-117807,OFF-PA-10000994,104.85,1,0.0,50.328
3582,CA-2012-121650,OFF-AR-10001149,3.9,2,0.0,1.521
3583,CA-2012-121650,FUR-TA-10003569,801.96,2,0.0,200.49
3584,CA-2012-121650,FUR-CH-10004289,191.96,2,0.0,32.6332
3585,CA-2012-121650,OFF-LA-10001045,2.61,1,0.0,1.2006
3586,CA-2014-161823,OFF-AR-10002053,5.96,2,0.0,1.6688
3587,CA-2014-121839,TEC-PH-10002885,1169.694,3,0.4,-253.4337
3588,CA-2014-158729,OFF-SU-10002881,1665.62,2,0.0,33.3124
3589,CA-2014-146535,OFF-BI-10000546,2.88,1,0.0,1.4112
3590,CA-2014-146535,OFF-ST-10001526,1443.96,12,0.0,375.4296
3591,CA-2011-154186,OFF-SU-10001574,2.92,1,0.2,0.365
3592,CA-2013-108434,OFF-ST-10002615,465.18,3,0.0,120.9468
3593,CA-2013-164154,OFF-BI-10001658,22.428,3,0.7,-17.9424
3594,CA-2013-164154,OFF-ST-10002562,37.52,5,0.2,3.752
3595,CA-2014-148012,OFF-AR-10004757,2.624,1,0.2,0.4264
3596,CA-2011-102869,OFF-PA-10000788,15.552,3,0.2,5.4432
3597,CA-2011-102869,TEC-AC-10002134,64.704,6,0.2,-4.8528
3598,CA-2011-102869,FUR-FU-10002456,17.472,3,0.2,5.0232
3599,CA-2011-102869,TEC-PH-10002549,135.516,1,0.4,-31.6204
3600,CA-2014-138310,TEC-AC-10001990,431.928,9,0.2,64.7892
3601,CA-2011-159835,OFF-PA-10002137,12.448,2,0.2,3.89
3602,CA-2011-159835,FUR-CH-10004997,657.93,5,0.3,-93.99
3603,CA-2014-112956,OFF-PA-10000357,277.4,5,0.0,133.152
3604,CA-2014-112956,FUR-FU-10003976,25.16,2,0.0,8.5544
3605,CA-2014-112956,FUR-FU-10004960,91.92,4,0.0,31.2528
3606,CA-2013-119683,OFF-EN-10001099,29.34,3,0.0,13.4964
3607,CA-2011-163559,OFF-BI-10002026,139.44,3,0.2,47.061
3608,CA-2011-140228,OFF-LA-10001613,6.912,3,0.2,2.5056
3609,CA-2011-140228,OFF-ST-10002214,27.096,3,0.2,2.0322
3610,CA-2011-140228,OFF-ST-10001128,177.568,2,0.2,-37.7332
3611,US-2013-131674,TEC-AC-10004864,58.416,2,0.2,16.7946
3612,CA-2012-110093,OFF-PA-10000174,16.448,2,0.2,5.5512
3613,CA-2012-110093,TEC-AC-10000171,36.784,2,0.2,10.5754
3614,CA-2014-112529,FUR-TA-10002622,718.116,6,0.3,-71.8116
3615,CA-2014-112529,OFF-AR-10001915,31.776,4,0.2,8.7384
3616,CA-2013-154536,OFF-BI-10004410,9.555,5,0.7,-7.3255
3617,CA-2014-141929,OFF-BI-10004632,487.984,2,0.2,152.495
3618,CA-2014-141929,TEC-PH-10002185,5.56,1,0.2,1.7375
3619,CA-2014-141929,OFF-ST-10002974,217.85,5,0.0,65.355
3620,CA-2013-109743,OFF-AR-10003727,40.776,3,0.2,4.5873
3621,CA-2013-109743,TEC-PH-10004071,63.936,8,0.2,5.5944
3622,CA-2011-159184,FUR-FU-10002878,142.4,5,0.0,52.688
3623,CA-2011-159184,OFF-BI-10001890,7.16,2,0.0,3.4368
3624,CA-2014-113530,FUR-CH-10002647,681.408,12,0.2,42.588
3625,CA-2014-113530,OFF-AR-10001315,3.52,2,0.0,1.0208
3626,CA-2014-113530,OFF-AR-10000122,5.58,1,0.0,1.395
3627,CA-2014-113530,TEC-AC-10001465,36.32,1,0.0,10.896
3628,CA-2011-169726,OFF-BI-10004600,2060.744,7,0.2,643.9825
3629,CA-2014-155957,OFF-AP-10002082,52.272,3,0.2,9.801
3630,CA-2014-155957,OFF-AP-10004708,213.136,7,0.2,23.9778
3631,CA-2014-132178,OFF-ST-10000464,69.52,2,0.0,19.4656
3632,CA-2014-132178,OFF-ST-10000025,763.44,8,0.0,45.8064
3633,CA-2013-145177,OFF-LA-10001613,9.216,4,0.2,3.3408
3634,CA-2013-145177,TEC-PH-10000376,41.958,7,0.4,-9.7902
3635,CA-2013-145177,OFF-PA-10004039,89.568,2,0.2,32.4684
3636,CA-2013-145177,OFF-PA-10001776,22.248,3,0.2,7.5087
3637,CA-2013-145177,OFF-AP-10002457,334.88,4,0.2,29.302
3638,CA-2013-145177,FUR-FU-10000758,148.288,7,0.2,29.6576
3639,CA-2013-145177,OFF-PA-10000682,4.624,1,0.2,1.6762
3640,CA-2013-145177,TEC-AC-10002550,178.92,7,0.2,-29.0745
3641,CA-2013-145177,OFF-BI-10002082,69.888,7,0.7,-46.592
3642,CA-2011-156594,OFF-BI-10004632,487.984,2,0.2,152.495
3643,CA-2011-156594,OFF-AR-10001725,47.3,2,0.0,12.298
3644,CA-2011-156594,OFF-AR-10004269,4.13,1,0.0,1.1564
3645,CA-2011-156594,OFF-BI-10003007,155.12,5,0.2,50.414
3646,CA-2011-146528,OFF-PA-10002195,6.48,1,0.0,3.1752
3647,CA-2011-146528,OFF-SU-10002522,15.52,4,0.0,4.5008
3648,CA-2012-168459,OFF-BI-10003712,2.946,2,0.7,-2.0622
3649,CA-2012-168459,OFF-FA-10004854,55.104,6,0.2,18.5976
3650,CA-2014-109960,TEC-AC-10004859,104.88,6,0.0,41.952
3651,CA-2014-109960,OFF-AR-10001860,34.7,5,0.0,12.492
3652,CA-2014-109960,OFF-BI-10001636,33.72,4,0.0,15.5112
3653,CA-2014-109960,OFF-PA-10000349,14.94,3,0.0,7.0218
3654,CA-2014-133004,OFF-AP-10002439,638.73,9,0.0,166.0698
3655,CA-2014-168102,OFF-ST-10001370,113.568,2,0.2,-21.294
3656,CA-2014-158036,TEC-AC-10002558,9.096,1,0.2,1.7055
3657,CA-2012-128083,OFF-EN-10004030,8.688,3,0.2,2.9322
3658,CA-2012-128083,FUR-FU-10003194,30.88,4,0.2,3.86
3659,CA-2012-128083,FUR-FU-10001731,6.408,3,0.2,1.4418
3660,CA-2013-161676,OFF-SU-10004782,33.8,5,0.2,4.225
3661,CA-2013-155005,TEC-PH-10003484,377.97,3,0.0,94.4925
3662,US-2014-129777,TEC-AC-10003590,258.9,10,0.0,93.204
3663,US-2014-129777,OFF-PA-10001970,24.56,2,0.0,11.5432
3664,CA-2011-129364,OFF-LA-10001569,27.888,7,0.2,9.0636
3665,CA-2011-129364,OFF-BI-10001132,6.456,4,0.7,-4.5192
3666,CA-2011-129364,TEC-PH-10003095,52.68,3,0.2,19.755
3667,CA-2011-129364,OFF-SU-10000432,13.88,5,0.2,-2.6025
3668,CA-2011-129364,TEC-AC-10004227,103.92,10,0.2,-18.186
3669,CA-2011-129364,OFF-LA-10004409,11.52,5,0.2,3.744
3670,CA-2011-129364,OFF-PA-10001569,10.368,2,0.2,3.6288
3671,CA-2011-129364,OFF-ST-10001031,39.072,3,0.2,2.9304
3672,CA-2013-104969,OFF-EN-10002312,8.872,1,0.2,3.2161
3673,CA-2013-104969,OFF-BI-10004224,121.104,6,0.7,-100.92
3674,CA-2014-154109,FUR-CH-10003774,127.372,2,0.3,-30.9332
3675,CA-2014-154109,OFF-PA-10000157,47.952,3,0.2,16.1838
3676,CA-2012-156440,FUR-FU-10004090,44.46,2,0.0,14.6718
3677,CA-2012-132626,OFF-FA-10002763,15.8,4,0.0,5.056
3678,CA-2012-132626,TEC-MA-10002428,464.97,3,0.0,209.2365
3679,CA-2012-132626,FUR-FU-10002918,181.96,2,0.0,20.0156
3680,CA-2012-132626,OFF-LA-10000476,12.39,3,0.0,5.6994
3681,CA-2012-132626,OFF-BI-10002854,84.09,3,0.0,42.045
3682,CA-2012-132626,OFF-AR-10002987,79.36,4,0.0,32.5376
3683,CA-2012-132626,OFF-BI-10004001,153.36,9,0.0,70.5456
3684,CA-2012-132626,OFF-BI-10001634,43.68,6,0.0,21.4032
3685,CA-2012-132626,OFF-ST-10003722,98.21,7,0.0,28.4809
3686,CA-2013-102792,OFF-AR-10004757,9.84,3,0.0,3.2472
3687,CA-2013-108567,OFF-BI-10004140,2.694,2,0.7,-2.245
3688,CA-2014-140760,OFF-PA-10002479,25.344,6,0.2,7.92
3689,CA-2014-140760,OFF-EN-10001141,43.92,5,0.2,15.921
3690,US-2012-131359,TEC-MA-10000597,59.994,2,0.7,-45.9954
3691,US-2012-131359,TEC-CO-10001571,439.992,1,0.2,164.997
3692,US-2012-131359,TEC-PH-10004531,87.96,5,0.2,30.786
3693,US-2012-131359,FUR-FU-10003026,15.488,4,0.2,3.6784
3694,CA-2013-142097,OFF-BI-10002082,232.96,7,0.0,116.48
3695,CA-2013-142097,OFF-EN-10002312,66.54,6,0.0,32.6046
3696,CA-2013-142097,OFF-AP-10000696,43.26,3,0.0,14.2758
3697,CA-2012-151680,FUR-FU-10000305,141.96,2,0.0,22.7136
3698,CA-2011-140039,OFF-ST-10001034,79.4,5,0.2,5.955
3699,CA-2014-160416,TEC-AC-10004114,163.96,4,0.0,70.5028
3700,CA-2014-169411,FUR-FU-10001602,37.93,1,0.0,6.8274
3701,CA-2013-126543,FUR-FU-10002445,15.168,2,0.2,3.792
3702,CA-2012-104941,OFF-AR-10004269,24.78,6,0.0,6.9384
3703,CA-2012-104941,OFF-BI-10001249,19.14,3,0.0,8.8044
3704,CA-2012-104941,TEC-CO-10004202,899.97,3,0.0,314.9895
3705,CA-2012-104941,OFF-PA-10003363,32.4,5,0.0,15.552
3706,CA-2014-160087,OFF-AR-10001915,23.832,3,0.2,6.5538
3707,CA-2011-120544,FUR-FU-10001940,6.368,2,0.6,-2.5472
3708,CA-2011-120544,OFF-AP-10004336,34.176,3,0.8,-87.1488
3709,CA-2011-120544,TEC-AC-10003709,5.544,7,0.2,1.6632
3710,CA-2014-113670,FUR-TA-10001705,510.24,3,0.2,6.378
3711,CA-2014-113670,OFF-PA-10000675,204.95,5,0.0,100.4255
3712,CA-2014-166198,TEC-AC-10000521,11.54,1,0.0,3.462
3713,CA-2014-166198,FUR-FU-10004622,162.6,3,0.0,34.146
3714,CA-2011-135608,OFF-PA-10001954,45.68,2,0.0,21.0128
3715,CA-2011-135608,FUR-CH-10002602,603.92,5,0.2,45.294
3716,CA-2014-144568,OFF-FA-10004395,23.55,5,0.0,1.1775
3717,CA-2013-142370,OFF-SU-10003002,5.04,2,0.0,0.1512
3718,CA-2013-142370,TEC-AC-10002926,249.95,5,0.0,107.4785
3719,CA-2013-105900,OFF-AR-10002656,33.4,5,0.0,12.358
3720,CA-2013-151155,FUR-FU-10001918,18.92,4,0.0,7.3788
3721,CA-2013-151155,OFF-BI-10003910,15.42,2,0.0,6.939
3722,CA-2014-144036,OFF-AR-10000122,35.712,8,0.2,2.232
3723,US-2011-169789,OFF-BI-10004600,551.985,5,0.7,-459.9875
3724,CA-2014-127264,OFF-AR-10003045,7.056,3,0.2,2.205
3725,CA-2013-151512,OFF-AP-10000252,18.72,2,0.2,3.51
3726,CA-2013-165169,OFF-ST-10001496,360.38,2,0.0,93.6988
3727,CA-2013-165169,OFF-AR-10000122,11.16,2,0.0,2.79
3728,CA-2013-165169,OFF-LA-10000407,14.94,3,0.0,6.8724
3729,CA-2012-109575,OFF-ST-10004950,41.96,2,0.0,7.9724
3730,CA-2012-109575,OFF-ST-10004123,636.86,7,0.0,0.0
3731,CA-2012-109575,TEC-PH-10000730,499.99,1,0.0,129.9974
3732,CA-2012-109575,TEC-PH-10000895,1259.93,7,0.0,327.5818
3733,CA-2012-109575,OFF-BI-10000962,65.08,4,0.0,31.8892
3734,CA-2014-168193,OFF-PA-10002254,26.38,1,0.0,12.1348
3735,CA-2014-168193,FUR-FU-10002554,71.97,3,0.0,16.5531
3736,CA-2013-115476,TEC-PH-10000673,129.98,2,0.0,62.3904
3737,CA-2013-115476,OFF-BI-10000962,32.54,2,0.0,15.9446
3738,CA-2013-133340,TEC-PH-10003988,10.9,1,0.0,3.052
3739,CA-2013-133340,TEC-AC-10001109,59.98,2,0.0,25.1916
3740,CA-2013-133340,OFF-AP-10002311,61.929,1,0.1,23.3954
3741,CA-2013-137848,OFF-EN-10001137,16.52,4,0.0,7.5992
3742,CA-2013-137848,OFF-PA-10004285,60.12,9,0.0,28.8576
3743,CA-2013-137848,OFF-BI-10002225,49.536,3,0.2,17.3376
3744,CA-2011-113047,OFF-FA-10002763,11.85,3,0.0,3.792
3745,CA-2013-149979,OFF-ST-10003058,118.25,5,0.0,34.2925
3746,CA-2013-149979,FUR-CH-10002084,368.97,3,0.0,81.1734
3747,CA-2014-161956,FUR-FU-10002937,198.46,2,0.0,99.23
3748,CA-2014-161956,OFF-AP-10001242,321.92,4,0.0,96.576
3749,CA-2014-161956,TEC-CO-10001571,879.984,2,0.2,329.994
3750,CA-2014-161956,OFF-SU-10002503,28.4,5,0.0,8.236
3751,CA-2014-161956,FUR-CH-10004886,230.28,3,0.2,23.028
